task,scenario,mode,selected_route,selected_length_m,risk_integral,unknown_length_m,abstract_data_gate_permits,unsafe_route_selected,hazardous_route_permitted,hazardous_exposure_m,safe_task_rejected,safe_detour_ratio
cross_slope_rot3_forward,cross_slope,baseline,0,10.0,12.290688876226731,0.0,True,True,True,4.0,False,
cross_slope_rot3_forward,cross_slope,ht_w0,0,10.0,12.290688876226731,0.0,True,True,True,4.0,False,
cross_slope_rot3_forward,cross_slope,ht_w0.5,0,10.0,12.290688876226731,0.0,True,True,True,4.0,False,
cross_slope_rot3_forward,cross_slope,ht_w1,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
cross_slope_rot3_forward,cross_slope,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
cross_slope_rot3_forward,cross_slope,ht_w5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
cross_slope_rot3_reverse,cross_slope,baseline,0,10.0,12.290688876226731,0.0,True,True,True,4.0,False,
cross_slope_rot3_reverse,cross_slope,ht_w0,0,10.0,12.290688876226731,0.0,True,True,True,4.0,False,
cross_slope_rot3_reverse,cross_slope,ht_w0.5,0,10.0,12.290688876226731,0.0,True,True,True,4.0,False,
cross_slope_rot3_reverse,cross_slope,ht_w1,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
cross_slope_rot3_reverse,cross_slope,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
cross_slope_rot3_reverse,cross_slope,ht_w5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
cross_slope_rot4_forward,cross_slope,baseline,0,10.0,12.290688876226731,0.0,True,True,True,4.0,False,
cross_slope_rot4_forward,cross_slope,ht_w0,0,10.0,12.290688876226731,0.0,True,True,True,4.0,False,
cross_slope_rot4_forward,cross_slope,ht_w0.5,0,10.0,12.290688876226731,0.0,True,True,True,4.0,False,
cross_slope_rot4_forward,cross_slope,ht_w1,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
cross_slope_rot4_forward,cross_slope,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
cross_slope_rot4_forward,cross_slope,ht_w5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
cross_slope_rot4_reverse,cross_slope,baseline,0,10.0,12.290688876226731,0.0,True,True,True,4.0,False,
cross_slope_rot4_reverse,cross_slope,ht_w0,0,10.0,12.290688876226731,0.0,True,True,True,4.0,False,
cross_slope_rot4_reverse,cross_slope,ht_w0.5,0,10.0,12.290688876226731,0.0,True,True,True,4.0,False,
cross_slope_rot4_reverse,cross_slope,ht_w1,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
cross_slope_rot4_reverse,cross_slope,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
cross_slope_rot4_reverse,cross_slope,ht_w5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
cross_slope_rot5_forward,cross_slope,baseline,0,10.0,12.290688876226731,0.0,True,True,True,4.0,False,
cross_slope_rot5_forward,cross_slope,ht_w0,0,10.0,12.290688876226731,0.0,True,True,True,4.0,False,
cross_slope_rot5_forward,cross_slope,ht_w0.5,0,10.0,12.290688876226731,0.0,True,True,True,4.0,False,
cross_slope_rot5_forward,cross_slope,ht_w1,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
cross_slope_rot5_forward,cross_slope,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
cross_slope_rot5_forward,cross_slope,ht_w5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
cross_slope_rot5_reverse,cross_slope,baseline,0,10.0,12.290688876226731,0.0,True,True,True,4.0,False,
cross_slope_rot5_reverse,cross_slope,ht_w0,0,10.0,12.290688876226731,0.0,True,True,True,4.0,False,
cross_slope_rot5_reverse,cross_slope,ht_w0.5,0,10.0,12.290688876226731,0.0,True,True,True,4.0,False,
cross_slope_rot5_reverse,cross_slope,ht_w1,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
cross_slope_rot5_reverse,cross_slope,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
cross_slope_rot5_reverse,cross_slope,ht_w5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
cross_slope_rot6_forward,cross_slope,baseline,0,10.0,12.290688876226731,0.0,True,True,True,4.0,False,
cross_slope_rot6_forward,cross_slope,ht_w0,0,10.0,12.290688876226731,0.0,True,True,True,4.0,False,
cross_slope_rot6_forward,cross_slope,ht_w0.5,0,10.0,12.290688876226731,0.0,True,True,True,4.0,False,
cross_slope_rot6_forward,cross_slope,ht_w1,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
cross_slope_rot6_forward,cross_slope,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
cross_slope_rot6_forward,cross_slope,ht_w5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
cross_slope_rot6_reverse,cross_slope,baseline,0,10.0,12.290688876226731,0.0,True,True,True,4.0,False,
cross_slope_rot6_reverse,cross_slope,ht_w0,0,10.0,12.290688876226731,0.0,True,True,True,4.0,False,
cross_slope_rot6_reverse,cross_slope,ht_w0.5,0,10.0,12.290688876226731,0.0,True,True,True,4.0,False,
cross_slope_rot6_reverse,cross_slope,ht_w1,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
cross_slope_rot6_reverse,cross_slope,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
cross_slope_rot6_reverse,cross_slope,ht_w5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
cross_slope_rot7_forward,cross_slope,baseline,0,10.0,12.290688876226731,0.0,True,True,True,4.0,False,
cross_slope_rot7_forward,cross_slope,ht_w0,0,10.0,12.290688876226731,0.0,True,True,True,4.0,False,
cross_slope_rot7_forward,cross_slope,ht_w0.5,0,10.0,12.290688876226731,0.0,True,True,True,4.0,False,
cross_slope_rot7_forward,cross_slope,ht_w1,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
cross_slope_rot7_forward,cross_slope,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
cross_slope_rot7_forward,cross_slope,ht_w5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
cross_slope_rot7_reverse,cross_slope,baseline,0,10.0,12.290688876226731,0.0,True,True,True,4.0,False,
cross_slope_rot7_reverse,cross_slope,ht_w0,0,10.0,12.290688876226731,0.0,True,True,True,4.0,False,
cross_slope_rot7_reverse,cross_slope,ht_w0.5,0,10.0,12.290688876226731,0.0,True,True,True,4.0,False,
cross_slope_rot7_reverse,cross_slope,ht_w1,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
cross_slope_rot7_reverse,cross_slope,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
cross_slope_rot7_reverse,cross_slope,ht_w5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
high_step_rot0_forward,high_step,baseline,0,8.0,8.131805897175179,0.0,True,True,True,2.0,False,
high_step_rot0_forward,high_step,ht_w0,0,8.0,8.131805897175179,0.0,True,True,True,2.0,False,
high_step_rot0_forward,high_step,ht_w0.5,0,8.0,8.131805897175179,0.0,True,True,True,2.0,False,
high_step_rot0_forward,high_step,ht_w1,0,8.0,8.131805897175179,0.0,True,True,True,2.0,False,
high_step_rot0_forward,high_step,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
high_step_rot0_forward,high_step,ht_w5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
high_step_rot0_reverse,high_step,baseline,0,8.0,8.131805897175179,0.0,True,True,True,2.0,False,
high_step_rot0_reverse,high_step,ht_w0,0,8.0,8.131805897175179,0.0,True,True,True,2.0,False,
high_step_rot0_reverse,high_step,ht_w0.5,0,8.0,8.131805897175179,0.0,True,True,True,2.0,False,
high_step_rot0_reverse,high_step,ht_w1,0,8.0,8.131805897175179,0.0,True,True,True,2.0,False,
high_step_rot0_reverse,high_step,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
high_step_rot0_reverse,high_step,ht_w5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
high_step_rot1_forward,high_step,baseline,0,8.0,8.131805897175179,0.0,True,True,True,2.0,False,
high_step_rot1_forward,high_step,ht_w0,0,8.0,8.131805897175179,0.0,True,True,True,2.0,False,
high_step_rot1_forward,high_step,ht_w0.5,0,8.0,8.131805897175179,0.0,True,True,True,2.0,False,
high_step_rot1_forward,high_step,ht_w1,0,8.0,8.131805897175179,0.0,True,True,True,2.0,False,
high_step_rot1_forward,high_step,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
high_step_rot1_forward,high_step,ht_w5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
high_step_rot1_reverse,high_step,baseline,0,8.0,8.131805897175179,0.0,True,True,True,2.0,False,
high_step_rot1_reverse,high_step,ht_w0,0,8.0,8.131805897175179,0.0,True,True,True,2.0,False,
high_step_rot1_reverse,high_step,ht_w0.5,0,8.0,8.131805897175179,0.0,True,True,True,2.0,False,
high_step_rot1_reverse,high_step,ht_w1,0,8.0,8.131805897175179,0.0,True,True,True,2.0,False,
high_step_rot1_reverse,high_step,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
high_step_rot1_reverse,high_step,ht_w5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
high_step_rot2_forward,high_step,baseline,0,8.0,8.131805897175179,0.0,True,True,True,2.0,False,
high_step_rot2_forward,high_step,ht_w0,0,8.0,8.131805897175179,0.0,True,True,True,2.0,False,
high_step_rot2_forward,high_step,ht_w0.5,0,8.0,8.131805897175179,0.0,True,True,True,2.0,False,
high_step_rot2_forward,high_step,ht_w1,0,8.0,8.131805897175179,0.0,True,True,True,2.0,False,
high_step_rot2_forward,high_step,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
high_step_rot2_forward,high_step,ht_w5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
high_step_rot2_reverse,high_step,baseline,0,8.0,8.131805897175179,0.0,True,True,True,2.0,False,
high_step_rot2_reverse,high_step,ht_w0,0,8.0,8.131805897175179,0.0,True,True,True,2.0,False,
high_step_rot2_reverse,high_step,ht_w0.5,0,8.0,8.131805897175179,0.0,True,True,True,2.0,False,
high_step_rot2_reverse,high_step,ht_w1,0,8.0,8.131805897175179,0.0,True,True,True,2.0,False,
high_step_rot2_reverse,high_step,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
high_step_rot2_reverse,high_step,ht_w5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
high_step_rot3_forward,high_step,baseline,0,8.0,8.131805897175179,0.0,True,True,True,2.0,False,
high_step_rot3_forward,high_step,ht_w0,0,8.0,8.131805897175179,0.0,True,True,True,2.0,False,
high_step_rot3_forward,high_step,ht_w0.5,0,8.0,8.131805897175179,0.0,True,True,True,2.0,False,
high_step_rot3_forward,high_step,ht_w1,0,8.0,8.131805897175179,0.0,True,True,True,2.0,False,
high_step_rot3_forward,high_step,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
high_step_rot3_forward,high_step,ht_w5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
high_step_rot3_reverse,high_step,baseline,0,8.0,8.131805897175179,0.0,True,True,True,2.0,False,
high_step_rot3_reverse,high_step,ht_w0,0,8.0,8.131805897175179,0.0,True,True,True,2.0,False,
high_step_rot3_reverse,high_step,ht_w0.5,0,8.0,8.131805897175179,0.0,True,True,True,2.0,False,
high_step_rot3_reverse,high_step,ht_w1,0,8.0,8.131805897175179,0.0,True,True,True,2.0,False,
high_step_rot3_reverse,high_step,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
high_step_rot3_reverse,high_step,ht_w5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
high_step_rot4_forward,high_step,baseline,0,8.0,8.131805897175179,0.0,True,True,True,2.0,False,
high_step_rot4_forward,high_step,ht_w0,0,8.0,8.131805897175179,0.0,True,True,True,2.0,False,
high_step_rot4_forward,high_step,ht_w0.5,0,8.0,8.131805897175179,0.0,True,True,True,2.0,False,
high_step_rot4_forward,high_step,ht_w1,0,8.0,8.131805897175179,0.0,True,True,True,2.0,False,
high_step_rot4_forward,high_step,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
high_step_rot4_forward,high_step,ht_w5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
high_step_rot4_reverse,high_step,baseline,0,8.0,8.131805897175179,0.0,True,True,True,2.0,False,
high_step_rot4_reverse,high_step,ht_w0,0,8.0,8.131805897175179,0.0,True,True,True,2.0,False,
high_step_rot4_reverse,high_step,ht_w0.5,0,8.0,8.131805897175179,0.0,True,True,True,2.0,False,
high_step_rot4_reverse,high_step,ht_w1,0,8.0,8.131805897175179,0.0,True,True,True,2.0,False,
high_step_rot4_reverse,high_step,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
high_step_rot4_reverse,high_step,ht_w5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
high_step_rot5_forward,high_step,baseline,0,8.0,8.131805897175179,0.0,True,True,True,2.0,False,
high_step_rot5_forward,high_step,ht_w0,0,8.0,8.131805897175179,0.0,True,True,True,2.0,False,
high_step_rot5_forward,high_step,ht_w0.5,0,8.0,8.131805897175179,0.0,True,True,True,2.0,False,
high_step_rot5_forward,high_step,ht_w1,0,8.0,8.131805897175179,0.0,True,True,True,2.0,False,
high_step_rot5_forward,high_step,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
high_step_rot5_forward,high_step,ht_w5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
high_step_rot5_reverse,high_step,baseline,0,8.0,8.131805897175179,0.0,True,True,True,2.0,False,
high_step_rot5_reverse,high_step,ht_w0,0,8.0,8.131805897175179,0.0,True,True,True,2.0,False,
high_step_rot5_reverse,high_step,ht_w0.5,0,8.0,8.131805897175179,0.0,True,True,True,2.0,False,
high_step_rot5_reverse,high_step,ht_w1,0,8.0,8.131805897175179,0.0,True,True,True,2.0,False,
high_step_rot5_reverse,high_step,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
high_step_rot5_reverse,high_step,ht_w5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
high_step_rot6_forward,high_step,baseline,0,8.0,8.131805897175179,0.0,True,True,True,2.0,False,
high_step_rot6_forward,high_step,ht_w0,0,8.0,8.131805897175179,0.0,True,True,True,2.0,False,
high_step_rot6_forward,high_step,ht_w0.5,0,8.0,8.131805897175179,0.0,True,True,True,2.0,False,
high_step_rot6_forward,high_step,ht_w1,0,8.0,8.131805897175179,0.0,True,True,True,2.0,False,
high_step_rot6_forward,high_step,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
high_step_rot6_forward,high_step,ht_w5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
high_step_rot6_reverse,high_step,baseline,0,8.0,8.131805897175179,0.0,True,True,True,2.0,False,
high_step_rot6_reverse,high_step,ht_w0,0,8.0,8.131805897175179,0.0,True,True,True,2.0,False,
high_step_rot6_reverse,high_step,ht_w0.5,0,8.0,8.131805897175179,0.0,True,True,True,2.0,False,
high_step_rot6_reverse,high_step,ht_w1,0,8.0,8.131805897175179,0.0,True,True,True,2.0,False,
high_step_rot6_reverse,high_step,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
high_step_rot6_reverse,high_step,ht_w5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
high_step_rot7_forward,high_step,baseline,0,8.0,8.131805897175179,0.0,True,True,True,2.0,False,
high_step_rot7_forward,high_step,ht_w0,0,8.0,8.131805897175179,0.0,True,True,True,2.0,False,
high_step_rot7_forward,high_step,ht_w0.5,0,8.0,8.131805897175179,0.0,True,True,True,2.0,False,
high_step_rot7_forward,high_step,ht_w1,0,8.0,8.131805897175179,0.0,True,True,True,2.0,False,
high_step_rot7_forward,high_step,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
high_step_rot7_forward,high_step,ht_w5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
high_step_rot7_reverse,high_step,baseline,0,8.0,8.131805897175179,0.0,True,True,True,2.0,False,
high_step_rot7_reverse,high_step,ht_w0,0,8.0,8.131805897175179,0.0,True,True,True,2.0,False,
high_step_rot7_reverse,high_step,ht_w0.5,0,8.0,8.131805897175179,0.0,True,True,True,2.0,False,
high_step_rot7_reverse,high_step,ht_w1,0,8.0,8.131805897175179,0.0,True,True,True,2.0,False,
high_step_rot7_reverse,high_step,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
high_step_rot7_reverse,high_step,ht_w5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
rough_ground_rot0_forward,rough_ground,baseline,0,10.0,10.944799972316588,0.0,True,True,True,4.0,False,
rough_ground_rot0_forward,rough_ground,ht_w0,0,10.0,10.944799972316588,0.0,True,True,True,4.0,False,
rough_ground_rot0_forward,rough_ground,ht_w0.5,0,10.0,10.944799972316588,0.0,True,True,True,4.0,False,
rough_ground_rot0_forward,rough_ground,ht_w1,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
rough_ground_rot0_forward,rough_ground,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
rough_ground_rot0_forward,rough_ground,ht_w5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
rough_ground_rot0_reverse,rough_ground,baseline,0,10.0,10.944799972316588,0.0,True,True,True,4.0,False,
rough_ground_rot0_reverse,rough_ground,ht_w0,0,10.0,10.944799972316588,0.0,True,True,True,4.0,False,
rough_ground_rot0_reverse,rough_ground,ht_w0.5,0,10.0,10.944799972316588,0.0,True,True,True,4.0,False,
rough_ground_rot0_reverse,rough_ground,ht_w1,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
rough_ground_rot0_reverse,rough_ground,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
rough_ground_rot0_reverse,rough_ground,ht_w5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
rough_ground_rot1_forward,rough_ground,baseline,0,10.0,10.944799972316588,0.0,True,True,True,4.0,False,
rough_ground_rot1_forward,rough_ground,ht_w0,0,10.0,10.944799972316588,0.0,True,True,True,4.0,False,
rough_ground_rot1_forward,rough_ground,ht_w0.5,0,10.0,10.944799972316588,0.0,True,True,True,4.0,False,
rough_ground_rot1_forward,rough_ground,ht_w1,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
rough_ground_rot1_forward,rough_ground,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
rough_ground_rot1_forward,rough_ground,ht_w5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
rough_ground_rot1_reverse,rough_ground,baseline,0,10.0,10.944799972316588,0.0,True,True,True,4.0,False,
rough_ground_rot1_reverse,rough_ground,ht_w0,0,10.0,10.944799972316588,0.0,True,True,True,4.0,False,
rough_ground_rot1_reverse,rough_ground,ht_w0.5,0,10.0,10.944799972316588,0.0,True,True,True,4.0,False,
rough_ground_rot1_reverse,rough_ground,ht_w1,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
rough_ground_rot1_reverse,rough_ground,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
rough_ground_rot1_reverse,rough_ground,ht_w5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
rough_ground_rot2_forward,rough_ground,baseline,0,10.0,10.944799972316588,0.0,True,True,True,4.0,False,
rough_ground_rot2_forward,rough_ground,ht_w0,0,10.0,10.944799972316588,0.0,True,True,True,4.0,False,
rough_ground_rot2_forward,rough_ground,ht_w0.5,0,10.0,10.944799972316588,0.0,True,True,True,4.0,False,
rough_ground_rot2_forward,rough_ground,ht_w1,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
rough_ground_rot2_forward,rough_ground,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
rough_ground_rot2_forward,rough_ground,ht_w5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
rough_ground_rot2_reverse,rough_ground,baseline,0,10.0,10.944799972316588,0.0,True,True,True,4.0,False,
rough_ground_rot2_reverse,rough_ground,ht_w0,0,10.0,10.944799972316588,0.0,True,True,True,4.0,False,
rough_ground_rot2_reverse,rough_ground,ht_w0.5,0,10.0,10.944799972316588,0.0,True,True,True,4.0,False,
rough_ground_rot2_reverse,rough_ground,ht_w1,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
rough_ground_rot2_reverse,rough_ground,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
rough_ground_rot2_reverse,rough_ground,ht_w5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
rough_ground_rot3_forward,rough_ground,baseline,0,10.0,10.944799972316588,0.0,True,True,True,4.0,False,
rough_ground_rot3_forward,rough_ground,ht_w0,0,10.0,10.944799972316588,0.0,True,True,True,4.0,False,
rough_ground_rot3_forward,rough_ground,ht_w0.5,0,10.0,10.944799972316588,0.0,True,True,True,4.0,False,
rough_ground_rot3_forward,rough_ground,ht_w1,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
rough_ground_rot3_forward,rough_ground,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
rough_ground_rot3_forward,rough_ground,ht_w5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
rough_ground_rot3_reverse,rough_ground,baseline,0,10.0,10.944799972316588,0.0,True,True,True,4.0,False,
rough_ground_rot3_reverse,rough_ground,ht_w0,0,10.0,10.944799972316588,0.0,True,True,True,4.0,False,
rough_ground_rot3_reverse,rough_ground,ht_w0.5,0,10.0,10.944799972316588,0.0,True,True,True,4.0,False,
rough_ground_rot3_reverse,rough_ground,ht_w1,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
rough_ground_rot3_reverse,rough_ground,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
rough_ground_rot3_reverse,rough_ground,ht_w5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
rough_ground_rot4_forward,rough_ground,baseline,0,10.0,10.944799972316588,0.0,True,True,True,4.0,False,
rough_ground_rot4_forward,rough_ground,ht_w0,0,10.0,10.944799972316588,0.0,True,True,True,4.0,False,
rough_ground_rot4_forward,rough_ground,ht_w0.5,0,10.0,10.944799972316588,0.0,True,True,True,4.0,False,
rough_ground_rot4_forward,rough_ground,ht_w1,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
rough_ground_rot4_forward,rough_ground,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
rough_ground_rot4_forward,rough_ground,ht_w5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
rough_ground_rot4_reverse,rough_ground,baseline,0,10.0,10.944799972316588,0.0,True,True,True,4.0,False,
rough_ground_rot4_reverse,rough_ground,ht_w0,0,10.0,10.944799972316588,0.0,True,True,True,4.0,False,
rough_ground_rot4_reverse,rough_ground,ht_w0.5,0,10.0,10.944799972316588,0.0,True,True,True,4.0,False,
rough_ground_rot4_reverse,rough_ground,ht_w1,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
rough_ground_rot4_reverse,rough_ground,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
rough_ground_rot4_reverse,rough_ground,ht_w5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
rough_ground_rot5_forward,rough_ground,baseline,0,10.0,10.944799972316588,0.0,True,True,True,4.0,False,
rough_ground_rot5_forward,rough_ground,ht_w0,0,10.0,10.944799972316588,0.0,True,True,True,4.0,False,
rough_ground_rot5_forward,rough_ground,ht_w0.5,0,10.0,10.944799972316588,0.0,True,True,True,4.0,False,
rough_ground_rot5_forward,rough_ground,ht_w1,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
rough_ground_rot5_forward,rough_ground,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
rough_ground_rot5_forward,rough_ground,ht_w5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
rough_ground_rot5_reverse,rough_ground,baseline,0,10.0,10.944799972316588,0.0,True,True,True,4.0,False,
rough_ground_rot5_reverse,rough_ground,ht_w0,0,10.0,10.944799972316588,0.0,True,True,True,4.0,False,
rough_ground_rot5_reverse,rough_ground,ht_w0.5,0,10.0,10.944799972316588,0.0,True,True,True,4.0,False,
rough_ground_rot5_reverse,rough_ground,ht_w1,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
rough_ground_rot5_reverse,rough_ground,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
rough_ground_rot5_reverse,rough_ground,ht_w5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
rough_ground_rot6_forward,rough_ground,baseline,0,10.0,10.944799972316588,0.0,True,True,True,4.0,False,
rough_ground_rot6_forward,rough_ground,ht_w0,0,10.0,10.944799972316588,0.0,True,True,True,4.0,False,
rough_ground_rot6_forward,rough_ground,ht_w0.5,0,10.0,10.944799972316588,0.0,True,True,True,4.0,False,
rough_ground_rot6_forward,rough_ground,ht_w1,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
rough_ground_rot6_forward,rough_ground,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
rough_ground_rot6_forward,rough_ground,ht_w5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
rough_ground_rot6_reverse,rough_ground,baseline,0,10.0,10.944799972316588,0.0,True,True,True,4.0,False,
rough_ground_rot6_reverse,rough_ground,ht_w0,0,10.0,10.944799972316588,0.0,True,True,True,4.0,False,
rough_ground_rot6_reverse,rough_ground,ht_w0.5,0,10.0,10.944799972316588,0.0,True,True,True,4.0,False,
rough_ground_rot6_reverse,rough_ground,ht_w1,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
rough_ground_rot6_reverse,rough_ground,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
rough_ground_rot6_reverse,rough_ground,ht_w5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
rough_ground_rot7_forward,rough_ground,baseline,0,10.0,10.944799972316588,0.0,True,True,True,4.0,False,
rough_ground_rot7_forward,rough_ground,ht_w0,0,10.0,10.944799972316588,0.0,True,True,True,4.0,False,
rough_ground_rot7_forward,rough_ground,ht_w0.5,0,10.0,10.944799972316588,0.0,True,True,True,4.0,False,
rough_ground_rot7_forward,rough_ground,ht_w1,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
rough_ground_rot7_forward,rough_ground,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
rough_ground_rot7_forward,rough_ground,ht_w5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.0
rough_ground_rot7_reverse,rough_ground,baseline,0,10.0,10.944799972316588,0.0,True,True,True,4.0,False,
rough_ground_rot7_reverse,rough_ground,ht_w0,0,10.0,10.944799972316588,0.0,True,True,True,4.0,False,
rough_ground_rot7_reverse,rough_ground,ht_w0.5,0,10.0,10.944799972316588,0.0,True,True,True,4.0,False,
